job_id,industry_id
3693068226,3
3693068226,24
3693068230,139
3693068255,104
3693068259,48
3693068262,28
3693068264,28
3693068267,68
3693068272,29
3693068274,147
3693068274,96
3693068277,27
3693068278,41
3693068278,129
3693068278,43
3693068280,17
3693068281,17
3693068289,27
3693068290,14
3693068291,14
3693068292,14
3693068294,80
3693068296,75
3693068296,29
3693068296,80
3693068298,14
3693068307,132
3693068317,96
3693068320,24
3693068324,96
3693068324,126
3693068326,41
3693068328,41
3693068331,41
3693068332,96
3693068366,14
3693068376,96
3693068380,141
3693068380,74
3693068380,79
3693068391,34
3693068393,12
3693068415,4
3693068415,43
3693068415,6
3693068421,34
3693068422,92
3693068427,4
3693068427,96
3693068427,6
3693068429,12
3693068431,4
3693068431,96
3693068431,6
3693068434,9
3693068434,10
3693068437,28
3693068443,55
3693068444,4
3693068444,96
3693068444,6
3693068447,89
3693068453,4
3693068453,96
3693068453,6
3693068454,4
3693068454,96
3693068454,6
3693068456,4
3693068456,96
3693068456,6
3693068458,4
3693068458,96
3693068458,6
3693068467,4
3693068467,96
3693068467,6
3693068469,4
3693068469,96
3693068469,6
3693068470,4
3693068470,96
3693068470,6
3693068479,21
3693068495,47
3693068495,43
3693068498,96
3693068539,115
3693068553,52
3693068564,54
3693068581,135
3693068581,12
3693068581,15
3693068599,96
3693068604,4
3693068615,4
3693068617,48
3693068646,54
3693068653,67
3693068675,96
3693068683,1
3693068692,47
3693068699,96
3693068708,96
3693068713,133
3693068713,19
3693068713,27
3693068724,25
3693068735,86
3693068753,104
3693068757,23
3693068763,19
3693068764,12
3693068771,135
3693068784,42
3693068794,31
3693068798,53
3693068799,53
3693068802,100
3693068805,100
3693068806,100
3693068811,100
3693068817,135
3693068822,100
3693068829,47
3693068836,44
3693068836,122
3693068844,6
3693068917,14
3693068918,96
3693068926,47
3693068928,8
3693068934,43
3693068946,14
3693068947,48
3693068947,51
3693068950,47
3693068958,104
3693068959,96
3693068962,105
3693068966,104
3693068972,126
3693068978,128
3693068984,100
3693069005,69
3693069005,137
3693069005,100
3693069006,10
3693069006,148
3693069006,9
3693069008,48
3693069010,124
3693069010,13
3693069010,14
3693069011,124
3693069011,13
3693069011,14
3693069012,124
3693069012,13
3693069012,14
3693069014,43
3693069015,53
3693069015,135
3693069022,104
3693069023,14
3693069024,137
3693069024,4
3693069027,80
3693069042,69
3693069042,132
3693069048,69
3693069048,132
3693069050,69
3693069050,132
3693069051,69
3693069051,132
3693069052,12
3693069053,104
3693069053,124
3693069057,69
3693069057,132
3693069060,43
3693069061,1481
3693069063,7
3693069065,17
3693069067,44
3693069068,96
3693069071,15
3693069077,48
3693069080,104
3693069081,9
3693069083,43
3693069085,104
3693069115,96
3693069115,52
3693069115,1
3693069134,100
3693069157,34
3693069178,96
3657070723,16
3693069179,104
3693069183,57
3693069187,57
3693069192,96
3693069196,133
3693069199,80
3693069209,57
3693069210,104
3693069215,20
3693069215,19
3693069216,28
3693069217,28
3693069218,28
3693069225,96
3693069226,31
3693069229,17
3693069233,17
3693069237,53
3693069241,47
3693069241,91
3693069241,86
3693069254,36
3693069256,36
3693069257,36
3693069261,28
3693069261,113
3693069261,70
3693069263,4
3693069263,122
3693069263,8
3693069265,50
3693069269,96
3693069269,30
3693069270,80
3693069274,75
3693069278,100
3693069281,41
3693069290,15
3693069291,41
3693069292,41
3693069309,104
3693069310,96
3693069313,41
3693069313,43
3693069313,45
3693069314,19
3693069329,44
3693069333,14
3693069342,88
3684017664,96
3693069343,4
3693069343,43
3693069343,6
3693069345,98
3693069345,36
3693069345,8
3693069354,96
3693069366,112
3693069371,96
3693069378,27
3693069379,27
3693069384,4
3693069384,96
3693069384,6
3693069386,4
3693069386,96
3693069386,6
3693069400,124
3693069404,116
3693069417,42
3693069417,14
3693069418,96
3693069418,27
3693069419,11
3693069435,100
3693069449,104
3693069460,52
3693069465,86
3693069482,61
3693069482,54
3693069484,104
3693069528,4
3693069528,43
3693069538,110
3693069551,135
3693069558,10
3693069561,4
3693069561,27
3693069561,34
3693069563,139
3693069585,8
3693069586,43
3693069586,10
3693069587,34
3693069587,116
3693069587,138
3693069593,106
3693069595,48
3693069597,96
3693069599,4
3693069600,11
3693069600,43
3693069601,42
3693069601,9
3693069601,10
3693069613,57
3693069613,144
3693069613,56
3693069614,96
3693069618,43
3693069618,42
3693069624,14
3693069638,80
3693069638,41
3693069638,43
3693069639,104
3693069640,104
3693069655,104
3693069660,6
3693069665,96
3693069667,9
3693069679,34
3693069679,23
3693069687,14
3693069700,96
3693069707,43
3693069710,86
3693069718,5
3693069718,96
3693069718,84
3693069795,96
3693069823,15
3693069825,27
3693069826,28
3693069836,42
3693069840,143
3693069842,14
3693069850,68
3693069852,137
3693069852,15
3693069857,14
3693069870,14
3693069875,96
3693069882,4
3693069882,47
3693069893,68
3693069899,147
3693069902,96
3693070002,11
3693070008,121
3693070013,27
3693070017,14
3693070021,53
3693070028,69
3693070028,132
3693070032,96
3693070032,86
3693070033,104
3693070035,47
3693070037,69
3693070037,132
3693070038,69
3693070038,132
3693070049,96
3693070049,57
3693070049,4
3693070056,69
3693070063,42
3693070065,133
3693070073,104
3693070074,104
3693070079,14
3693070081,112
3693070103,104
3693070107,112
3693070115,41
3693070115,43
3693070122,12
3693070132,34
3693070141,14
3693070141,96
3693070141,124
3693070159,34
3693070175,44
3693070186,14
3693070188,104
3693070192,80
3693070205,28
3693070210,4
3693070213,57
3693070221,43
3693070221,46
3693070221,106
3693070225,96
3693070227,96
3693070230,84
3693070233,27
3693070237,11
3693070244,14
3693070249,36
3693070252,36
3693070255,109
3693070256,96
3693070257,27
3693070258,25
3693070258,27
3693070258,117
3693070261,49
3693070261,116
3693070271,96
3693070276,56
3693070278,41
3693070283,41
3693070290,9
3693070290,47
3693070291,27
3693070305,14
3693070306,4
3693070330,68
3693070339,4
3693070339,96
3693070339,6
3693070342,4
3693070342,96
3693070342,6
3693070347,4
3693070347,96
3693070347,6
3693070348,27
3693070352,4
3693070352,96
3693070352,6
3693070355,4
3693070357,4
3693070357,96
3693070357,6
3693070360,4
3693070360,96
3693070360,6
3693070362,4
3693070362,96
3693070362,6
3693070370,4
3693070370,96
3693070370,6
3693070372,4
3693070372,96
3693070372,6
3693070373,4
3693070373,96
3693070373,6
3693070374,4
3693070374,96
3693070374,6
3693070376,9
3693070378,4
3693070378,96
3693070378,6
3693070379,4
3693070379,96
3693070379,6
3693070382,122
3693070384,48
3693070384,128
3693070384,50
3693070390,27
3693070391,96
3693070393,127
3693070393,109
3693070393,96
3693070395,96
3693070396,6
3693070400,23
3693070409,92
3693070411,104
3693070415,4
3693070428,132
3693070432,27
3693070433,96
3693070434,43
3693070434,53
3693070448,43
3693070460,8
3693070460,75
3693070481,96
3693070489,43
3693070492,14
3693070541,96
3693070554,14
3693070554,17
3693070555,112
3693070555,1
3693070561,6
3693070577,118
3693070579,9
3693070580,43
3693070590,47
3693070596,96
3693070616,43
3693070625,44
3693070626,96
3693070646,28
3693070646,29
3693070651,96
3693070666,104
3693070673,104
3693070674,6
3693070680,68
3693070683,104
3693070685,43
3693070690,24
3693070700,25
3693070713,12
3693070722,100
3693070723,104
3693070816,86
3693070832,100
3693070833,4
3693070835,104
3693070836,80
3693070837,9
3693070841,96
3693070841,4
3693070841,80
3693070848,28
3693070848,43
3693070848,96
3693070851,14
3693070853,59
3693070865,104
3693070867,104
3693070871,106
3693070884,14
3693070902,14
3693070903,12
3693070903,70
3693070907,18
3693070907,25
3693071000,4
3693071001,96
3693071004,69
3693071004,132
3693071007,69
3693071007,132
3693071010,80
3693071010,84
3693071014,69
3693071014,132
3693071017,12
3693071017,15
3693071018,69
3693071018,132
3693071021,69
3693071021,132
3693071025,41
3693071029,69
3693071029,132
3693071030,15
3693071030,12
3693071033,23
3693071033,70
3693071033,124
3693071034,68
3693071035,14
3693071037,69
3693071043,139
3693071046,96
3693071051,56
3693071051,57
3693071051,135
3693071052,104
3693071054,104
3693071056,104
3693071058,104
3693071059,104
3693071060,104
3693071062,104
3693071085,112
3693071089,80
3693071089,100
3693071089,98
3693071097,99
3693071097,31
3693071097,26
3693071112,99
3693071112,31
3693071112,26
3693071132,1
3693071132,70
3693071132,52
3693071145,12
3693071153,14
3693071156,96
3693071157,43
3693071158,25
3693071164,52
3693071184,27
3693071185,80
3693071186,96
3693071189,28
3693071199,17
3693071201,17
3693071204,14
3693071205,80
3693071211,47
3693071214,96
3693071215,96
3693071216,96
3693071218,1
3693071218,52
3693071218,71
3693071219,1
3693071219,52
3693071219,71
3693071220,36
3693071221,36
3693071222,36
3693071227,4
3693071227,122
3693071227,8
3693071229,100
3693071229,88
3693071234,43
3693071238,41
3693071239,91
3693071239,59
3693071241,96
3693071245,14
3693071267,104
3693071268,48
3693071270,12
3693071274,19
3693071279,48
3693071288,14
3693071289,14
3693071291,14
3693071295,104
3693071308,12
3693071308,15
3693071321,4
3693071321,96
3693071321,6
3693071322,8
3693071324,4
3693071324,96
3693071324,6
3693071327,4
3693071327,96
3693071327,6
3693071332,14
3693071336,4
3693071336,96
3693071336,6
3693071343,4
3693071343,96
3693071343,6
3693071346,4
3693071346,96
3693071346,6
3693071372,34
3693071377,92
3693071378,96
3693071386,104
3693071392,17
3693071412,28
3693071413,96
3693071417,14
3693071420,26
3693071430,34
3693071438,15
3693071440,14
3693071441,100
3693071461,94
3693071461,112
3693071466,96
3693071511,4
3693071513,4
3693071526,25
3693071541,42
3693071558,96
3693071560,14
3693071561,124
3693071561,50
3693071561,99
3693071562,59
3693071562,57
3693071569,18
3693071574,4
3693071579,78
3693071581,14
3693071582,34
3693071592,112
3693071592,94
3693071593,96
3693071601,14
3693071601,43
3693071601,91
3693071602,11
3693071626,14
3693071627,104
3693071629,12
3693071637,68
3693071638,104
3693071639,62
3693071639,56
3693071639,92
3693071640,47
3693071646,53
3693071649,135
3693071651,6
3693071651,34
3693071651,27
3693071670,68
3693071672,47
3693071676,14
3693071708,96
3693071737,96
3693071769,100
3693071771,34
3693071772,31
3693071772,30
3693071772,34
3693071781,107
3693071803,50
3693071803,48
3693071803,46
3693071809,12
3693071810,139
3693071837,48
3693071837,51
3693072003,14
3693072005,14
3693072008,91
3693072012,112
3693072012,55
3693072013,96
3693072015,14
3693072016,104
3693072020,4
3693072020,122
3693072020,8
3693072025,96
3693072033,69
3693072034,14
3693072034,96
3693072034,42
3693072038,31
3693072038,43
3693072045,88
3693072064,69
3693072068,104
3693072068,14
3693072070,104
3693072099,14
3693072101,14
3693072114,17
3693072117,104
3693072138,47
3693072138,43
3693072139,7
3693072146,4
3693072146,96
3693072146,6
3693072148,4
3693072148,96
3693072148,6
3693072150,4
3693072150,96
3693072150,6
3693072155,4
3693072155,96
3693072155,6
3693072159,55
3693072165,4
3693072165,96
3693072165,6
3693072167,137
3693072168,92
3693072170,48
3693072178,9
3693072184,25
3693072184,135
3693072184,6
3693072213,144
3693072214,91
3693072215,96
3693072233,41
3693072237,17
3693072243,34
3693072257,17
3693072261,135
3693072261,112
3693072262,32
3693072262,34
3693072266,135
3693072266,147
3693072266,99
3693072267,52
3693072268,14
3693072272,104
3693072285,9
3693072289,14
3693072294,100
3693072309,80
3693072309,27
3693072312,80
3693072314,124
3693072340,31
3693072345,84
3693072361,55
3693072362,49
3693072362,48
3693072362,92
3693072364,96
3693072364,108
3693072364,84
3693072365,128
3693072365,44
3693072366,96
3693072381,100
3693072382,96
3693072411,99
3693072419,32
3693072421,104
3693072440,100
3693072448,96
3693072448,135
3693072451,48
3693072451,51
3693072455,9
3693072522,96
3693072541,53
3693072543,3
3693072543,4
3693072543,96
3693072547,96
3693072579,80
3693072583,17
3693072591,44
3693072596,43
3693072607,104
3693072622,132
3693072626,104
3693073000,14
3693073004,36
3693073007,96
3693073010,124
3693073013,144
3693073013,57
3693073013,4
3693073017,96
3693073018,104
3693073021,59
3693073023,14
3693073024,96
3693073035,41
3693073045,14
3693073071,141
3693073071,74
3693073071,79
3693073081,104
3693073087,4
3693073087,43
3693073087,6
3693073088,15
3693073088,12
3693073088,17
3693073098,104
3693073110,48
3693073112,96
3693073112,41
3693073113,4
3693073113,96
3693073113,6
3693073115,4
3693073115,96
3693073115,6
3693073119,96
3693073119,4
3693073119,6
3693073120,4
3693073120,96
3693073120,6
3693073122,34
3693073126,4
3693073126,96
3693073126,6
3693073132,4
3693073132,96
3693073132,6
3693073135,4
3693073135,96
3693073135,6
3693073137,48
3693073138,104
3693073150,137
3693073151,48
3693073157,23
3693073158,23
3693073165,86
3693073165,51
3693073165,57
3693073192,44
3693073193,14
3693073193,17
3693073234,26
3693073234,25
3693073286,106
3693073301,43
3693073307,144
3693073307,25
3693073307,53
3693073310,96
3693073310,43
3693073310,4
3693073315,11
3693073329,17
3693073330,44
3693073331,27
3693073331,113
3693073331,109
3693073332,48
3693073341,48
3693073341,25
3693073367,14
3693073383,19
3693073383,20
3693073383,27
3693073386,96
3693073393,104
3693073414,41
3693073414,43
3693073419,124
3693073422,7
3693073422,3
3693073422,4
3693073425,104
3693073432,104
3693073439,100
3693073444,28
3693073448,139
3693073450,138
3693073452,47
3693073453,4
3693073453,91
3693073453,43
3693073454,137
3693073456,47
3693073458,135
3693073469,118
3693073487,28
3693073561,14
3693073585,9
3693073585,10
3693073585,120
3693073589,104
3693073590,90
3693073612,47
3693073613,44
3693073616,96
3693073619,100
3693073626,19
3693073627,104
3693073631,15
3693073635,137
3693073636,80
3693073642,14
3693073642,42
3693073642,96
3693073644,23
3693074003,48
3693074006,27
3693074008,4
3693074008,96
3693074008,6
3693074012,139
3693074015,4
3693074015,96
3693074015,6
3693074020,4
3693074020,96
3693074020,6
3693074021,4
3693074021,96
3693074021,6
3693074026,4
3693074026,96
3693074026,6
3693074031,4
3693074031,96
3693074031,6
3693074032,4
3693074032,96
3693074032,6
3693074034,4
3693074034,96
3693074034,6
3693074035,4
3693074035,96
3693074035,6
3693074045,96
3693074046,14
3693074049,27
3693074050,67
3693074052,118
3693074059,23
3693074115,104
3693074117,69
3693074120,14
3693074143,96
3693074144,27
3693074159,48
3693074159,49
3693074159,51
3693074174,96
3693074184,14
3693074184,96
3693074204,4
3693074219,96
3693074224,14
3693074227,104
3693074228,41
3693074255,23
3693074255,34
3693074255,25
3693074256,41
3693074256,4
3693074259,59
3693074259,112
3693074259,135
3693074264,124
3693074264,50
3693074264,48
3693074270,44
3693074271,96
3693074271,108
3693074271,84
3693074274,6
3693074278,14
3693074291,14
3693074295,5
3693074298,44
3693074317,28
3693074324,104
3693074332,14
3693074335,70
3693074345,14
3693074354,55
3693074365,104
3693074382,104
3693074419,12
3693074432,68
3693074442,96
3693074444,43
3693074454,100
3693074454,90
3693074456,96
3693074468,9
3693074480,96
3693074485,104
3693074488,34
3693074508,10
3693074545,17
3693075016,9
3693075025,27
3693075025,25
3693075035,147
3693075035,135
3693075040,135
3693075040,12
3693075040,15
3693075047,104
3693075073,44
3693075084,96
3693075097,14
3693075099,53
3693075107,96
3693075112,104
3693075140,137
3693075152,24
3693075152,25
3693075152,96
3693075166,44
3693075169,96
3693075169,108
3693075169,84
3693075179,7
3693075185,68
3693075190,10
3693075190,73
3693075190,75
3693075206,71
3693075206,1
3693075210,50
3693075211,106
3693075227,53
3693075229,104
3693075230,104
3693075236,23
3693075236,112
3693075246,15
3693075246,12
3693075246,23
3693075249,28
3693075252,33
3693075261,96
3693075261,49
3693075261,112
3693075267,96
3693075270,104
3693075273,44
3693075273,122
3693075281,59
3693075281,57
3693075281,96
3693075284,96
3693075284,148
3693075284,98
3693075290,17
3693075323,104
3693075357,98
3693075379,32
3693075382,133
3693075382,49
3693075382,48
3693075383,50
3693075396,145
3693075396,112
3693075402,30
3693075404,43
3693075405,27
3693075408,19
3693075425,96
3693075444,9
3693075447,3238
3693075449,41
3693075449,43
3693075453,112
3693075453,62
3693075453,54
3693075460,104
3693075463,104
3693075474,147
3693075474,112
3693075481,23
3693075483,4
3693075487,31
3693075487,32
3693075487,104
3693076005,96
3693076005,52
3693573636,80
3693576985,96
3693576985,137
3693576985,75
3693577846,96
3693579523,104
3693579942,45
3693580156,100
3693580642,19
3693580643,19
3693580704,25
3693580716,53
3693580717,50
3693580722,33
3693580731,27
3693580732,27
3693580734,27
3693580735,27
3693580737,27
3693580738,27
3693580739,27
3693580740,27
3693580745,75
3693580746,75
3693580747,54
3693580759,12
3693580759,14
3693580759,17
3693580770,22
3693580770,27
3693580770,34
3693580775,51
3693580778,24
3693580778,112
3693580778,96
3693580780,96
3693580793,14
3693580799,27
3693580801,14
3693580807,43
3693580811,3190
3693580819,94
3693580819,31
3693580819,30
3693580834,75
3693580843,116
3693580844,68
3693580850,104
3693580851,104
3693580852,104
3693580860,27
3693580867,27
3693580892,54
3693580892,135
3693580892,70
3693580909,87
3693580911,87
3693580912,87
3693580918,87
3693580919,87
3693580923,34
3693580926,1481
3693580946,26
3693580952,33
3693580972,47
3693580972,43
3693580972,11
3693580975,47
3693580975,43
3693580975,11
3693580976,59
3693580984,104
3693580984,14
3693580985,49
3693580991,80
3693580996,110
3693580996,31
3693580996,30
3693580998,104
3693581398,75
3693580910,87
3693581555,19
3693581614,53
3693581615,53
3693581616,53
3693581623,27
3693581624,43
3693581627,27
3693581628,27
3693581630,12
3693581633,75
3693581634,54
3693581635,75
3693581640,17
3693581640,14
3693581641,12
3693581641,14
3693581641,17
3693581644,75
3693581659,96
3693581680,43
3693581681,14
3693581683,9
3693581685,14
3693581687,43
3693581704,14
3693581708,75
3693581711,55
3693581726,116
3693581728,14
3693581729,116
3693581730,68
3693581732,14
3693581742,27
3693581751,43
3693581751,42
3693581751,46
3693581782,7
3693581796,27
3693581797,87
3693581798,27
3693581799,139
3693581803,27
3693581804,27
3693581808,48
3693581809,104
3693581847,14
3693581852,47
3693581852,43
3693581852,11
3693581854,49
3693581855,57
3693581861,49
3693581866,49
3693581869,104
3693581871,104
3693581879,57
3693581884,41
3693581884,43
3693581884,44
3693581892,53
3693581897,42
3693581903,13
3693581924,27
3693581926,41
3693581926,43
3693581927,96
3693581936,19
3693581940,135
3693581943,96
3419060873,4
3693581944,51
3693581946,41
3693581947,80
3693581950,104
3693581951,4
3693581951,91
3693581951,28
3693581952,96
3693581952,135
3693581953,10
3693581954,92
3693581956,92
3693581957,47
3693581959,14
3693581968,25
3693581968,27
3693581968,20
3693581985,25
3693581985,27
3693581985,20
3693581986,25
3693581986,27
3693581986,20
3693581987,50
3693581987,48
3693581987,51
3693581988,146
3693581995,6
3693581998,4
3693582641,4
3693582645,27
3693582646,27
3693582649,27
3693582650,27
3693582651,27
3693582655,75
3693582657,112
3693582662,75
3693582667,104
3693582677,12
3693582677,14
3693582677,17
3693582685,22
3693582685,27
3693582685,34
3693582691,24
3693582691,112
3693582691,96
3693582696,19
3693582696,25
3693582696,27
3693582703,14
3693582704,14
3693582705,14
3693582706,14
3693582707,14
3693582709,14
3693582717,96
3693582733,75
3693582734,75
3693582737,14
3693582749,116
3693582754,14
3693582772,43
3693582772,42
3693582772,46
3693582784,27
3693582825,87
3693582826,87
3693582827,87
3693582828,87
3693582833,48
3693582835,44
3693582839,87
3693582849,4
3693582882,59
3693582883,17
3693582884,47
3693582884,43
3693582884,11
3693582896,27
3693582916,48
3693582922,47
3693582923,139
3693582931,96
3693582938,125
3693582943,25
3693582948,4
3693582948,91
3693582948,28
3693582950,47
3693582956,12
3693582956,15
3693582956,70
3693582966,63
3693582968,135
3693582980,14
3693582980,15
3693582985,25
3693582985,27
3693582985,20
3693582986,80
3693582987,80
3693582998,14
3693583403,59
3693583506,53
3693583513,118
3693583517,27
3693583521,28
3693583521,36
3693583522,28
3693583522,36
3693583523,28
3693583523,36
3693583531,17
3693583531,14
3693583534,24
3693583534,10
3693583534,128
3693583538,12
3693583538,15
3693583538,70
3693583548,22
3693583548,27
3693583548,34
3693583576,27
3693583606,43
3693583614,14
3693583624,14
3693583632,27
3693583633,27
3693583647,27
3693583655,54
3693583655,135
3693583655,70
3693583656,54
3693583656,135
3693583656,70
3693583686,87
3693583691,4
3693583692,48
3693583693,27
3693583694,116
3693583695,116
3693583699,116
3693583706,133
3693583730,47
3693583730,43
3693583730,11
3693583732,47
3693583732,43
3693583732,11
3693583733,47
3693583733,43
3693583733,11
3693583735,47
3693583735,43
3693583735,11
3693583737,57
3693583739,112
3693583742,47
3693583742,43
3693583742,11
3693583745,25
3693583770,15
3693583771,57
3693583782,96
3693583786,110
3693583786,28
3693583786,40
3693583790,25
3693583801,92
3693583802,92
3693583811,92
3693583824,42
3693583829,50
3693583831,27
3693583832,70
3693583835,96
3693583836,104
3693583839,25
3693583839,27
3693583839,20
3693583842,96
3693583847,92
3693583853,14
3693583871,96
3693583872,84
3693583872,44
3693583872,96
3693583893,100
3693583893,139
3693583896,43
3693583898,51
3693583914,43
3693583914,11
3693583919,8
3693583923,86
3693583943,9
3693583948,3
3693583948,4
3693583948,96
3693583950,142
3693583953,4
3693583963,57
3693583972,17
3693583972,24
3693583972,4
3693583975,3202
3693583980,96
3693583981,3202
3693583982,70
3693583982,100
3693583982,98
3693583986,3202
3693583988,3202
3693583989,27
3693583990,9
3693584360,19
3693584429,53
3693584435,96
3693584438,53
3693584445,27
3693584448,27
3693584449,27
3693584451,27
3693584452,27
3693584453,12
3693584455,28
3693584455,36
3693584462,75
3693584470,12
3693584470,14
3693584470,17
3693584472,12
3693584472,14
3693584472,17
3693584474,75
3693584481,18
3693584481,25
3693584490,22
3693584490,27
3693584490,34
3693584492,48
3693584492,43
3693584492,44
3693584493,48
3693584493,43
3693584493,44
3693584505,22
3693584505,27
3693584505,34
3693584511,104
3693584513,43
3693584514,14
3693584517,14
3693584538,10
3693584541,116
3693584542,68
3693584551,27
3693584568,96
3693584579,27
3693584592,27
3693584608,87
3693584609,87
3693584610,87
3693584614,48
3693584617,14
3693584621,87
3693584624,3219
3693584625,19
3693584628,25
3693584628,34
3693584628,27
3693584634,14
3693584648,27
3693584662,96
3693584673,32
3693584674,47
3693584674,43
3693584674,11
3693584676,47
3693584676,43
3693584676,11
3693584677,57
3693584682,14
3693584686,27
3693584688,96
3693584692,104
3693584693,104
3693584695,104
3693584696,43
3693584696,42
3693584696,46
3693584701,104
3693584706,104
3693584707,20
3693584708,14
3693584712,96
3693584721,96
3693584726,17
3693584729,9
3693584736,96
3693584746,11
3693584746,41
3693584746,43
3693584749,104
3693584750,104
3693584752,48
3693584754,146
3693584754,87
3693584758,25
3693584758,135
3693584762,47
3693584769,8
3693584771,25
3693584771,27
3693584771,20
3693584773,25
3693584773,27
3693584773,20
3693584775,25
3693584775,27
3693584775,20
3693584776,96
3693584777,25
3693584777,27
3693584777,20
3693584783,104
3693584786,41
3693584793,25
3693584793,27
3693584793,20
3693584794,25
3693584794,27
3693584794,20
3693584795,25
3693584795,27
3693584795,20
3693584798,96
3693584802,51
3693584825,43
3693584836,43
3693584836,6
3693584839,3
3693584839,4
3693584839,96
3693584840,110
3693584842,96
3693584846,42
3693584851,3237
3693584867,86
3693584868,9
3693584874,4
3693584874,11
3693584874,96
3693584884,132
3693584894,43
3693584895,96
3693584897,96
3693584901,96
3693584902,47
3693584903,4
3693584904,14
3693584906,43
3693584913,104
3693584918,30
3693584923,6
3693584928,96
3693584935,96
3693584936,124
3693584936,91
3693584938,104
3693584939,3202
3693584956,14
3693584971,44
3693584986,27
3693584991,34
3693585393,53
3693585403,4
3693585405,43
3693585411,27
3693585412,118
3693585414,27
3693585415,27
3693585416,27
3693585417,27
3693585426,75
3693585428,75
3693585436,12
3693585436,14
3693585436,17
3693585439,22
3693585439,27
3693585439,34
3693585440,22
3693585440,27
3693585440,34
3693585441,22
3693585441,27
3693585441,34
3693585455,19
3693585455,25
3693585455,27
3693585456,19
3693585456,25
3693585456,27
3693585473,43
3693585505,116
3693585511,27
3693585515,48
3693585524,27
3693585525,27
3693585536,27
3693585546,27
3693585578,27
3693585582,27
3693585585,87
3693585586,87
3693585587,92
3693585587,87
3693585588,87
3693585593,116
3693585596,17
3693585602,43
3693585609,27
3693585611,42
3693585623,144
3693585623,132
3693585623,110
3693585628,47
3693585628,43
3693585628,11
3693585629,47
3693585629,43
3693585629,11
3693585630,47
3693585630,43
3693585630,11
3693585641,104
3693585646,49
3693585649,52
3693585649,135
3693585655,147
3693585655,116
3693585655,135
3693585660,14
3693585668,96
3693585671,139
3693585674,25
3693585680,96
3693585683,47
3693585688,92
3693585694,57
3693585702,92
3693585710,48
3693585714,42
3693585716,104
3693585724,96
3693585727,25
3693585727,27
3693585727,20
3693585731,57
3693585737,14
3693585737,42
3693585744,92
3693585745,47
3693585747,96
3693585752,9
3693585760,9
3693585775,135
3693585785,14
3693585788,14
3693585788,70
3693585788,12
3693585791,43
3693585793,1
3693585793,112
3693585801,82
3693585811,68
3693585811,138
3693585811,116
3693585813,86
3693585827,100
3693585834,146
3693585840,104
3693585842,48
3693585846,43
3693585847,43
3693585848,43
3693585849,43
3693585851,43
3693585851,44
3693585853,30
3693585855,4
3693585859,146
3693585862,56
3693585862,144
3693585864,6
3693585868,147
3693585868,53
3693585868,112
3693585869,3202
3693585871,3202
3693585872,14
3693585874,3202
3693585875,3202
3693585877,104
3693585903,55
3693585918,17
3693585921,96
3693585927,104
3693585936,96
3693585936,104
3693585936,4
3693585940,3
3693585941,3
3693585942,3
3693585946,3
3693585947,3
3693585954,80
3693585961,56
3693585972,43
3693586371,53
3693586385,27
3693586386,27
3693586388,27
3693586391,27
3693586402,54
3693586403,54
3693586411,17
3693586411,14
3693586412,12
3693586412,14
3693586412,17
3693586415,42
3693586420,22
3693586420,27
3693586420,34
3693586423,51
3693586428,24
3693586428,112
3693586428,96
3693586434,19
3693586434,25
3693586434,27
3693586458,75
3693586463,75
3693586464,75
3693586469,43
3693586475,8
3693586481,68
3693586482,68
3693586488,104
3693586490,14
3693586511,6
3693586511,4
3693586511,96
3693586512,27
3693586544,41
3693586554,51
3693586556,87
3693586557,87
3693586558,87
3693586562,87
3693586563,48
3693586564,27
3693586565,87
3693586566,139
3693586570,1481
3693586581,57
3693586589,3
3693586589,4
3693586591,14
3693586595,27
3693586602,47
3693586602,43
3693586602,11
3693586603,47
3693586603,43
3693586603,11
3693586604,59
3693586605,47
3693586605,43
3693586605,11
3693586606,47
3693586606,43
3693586606,11
3693586607,96
3693586618,104
3693586619,104
3693586623,104
3693586625,104
3693586627,104
3693586630,104
3693586633,14
3693586634,14
3693586635,49
3693586643,96
3693586645,96
3693586649,41
3693586656,25
3693586657,25
3693586659,25
3693586686,92
3693586687,104
3693586693,92
3693586694,14
3693586696,104
3693586702,25
3693586702,27
3693586702,20
3693586703,25
3693586703,27
3693586703,20
3693586705,25
3693586705,27
3693586705,20
3693586706,25
3693586706,27
3693586706,20
3693586709,96
3693586712,96
3693586723,146
3693586748,70
3693586750,100
3693586750,139
3693586755,3241
3693586757,14
3693586763,3241
3693586771,100
3693586773,14
3693586778,41
3693586781,86
3693586783,3189
3693586785,96
3693586792,100
3693586796,75
3693586801,139
3693586811,92
3693586812,1
3693586812,96
3693586816,19
3693586816,27
3693586818,146
3693586823,51
3693586824,19
3693586830,43
3693586834,4
3693586837,17
3693586843,57
3693586854,3202
3693586855,3202
3693586867,31
3693586869,51
3693586873,56
3693586874,68
3693586876,112
3693586876,53
3693586882,13
3693586883,144
3693586898,143
3693586911,96
3693586918,3
3693586919,3
3693586920,3
3693586923,139
3693586926,3
3693586927,3
3693586931,41
3693586931,43
3693586931,44
3693586943,84
3693586952,46
3693586952,43
3693586952,68
3693586956,47
3693586957,17
3693586957,24
3693586957,4
3693586963,56
3693586976,8
3693586977,8
3693586979,8
3693586980,104
3693586984,8
3693586985,8
3693586986,8
3693586987,8
3693586988,8
3693586989,8
3693586992,8
3693586997,96
