id_assessment,id_student,date_submitted,is_banked,score,code_module
14988,543473,167,0,83.0,BBB
14988,543719,179,0,45.0,BBB
14988,543853,163,0,80.0,BBB
14988,544186,159,0,89.0,BBB
14988,544351,197,0,35.0,BBB
14988,544519,159,0,36.0,BBB
14988,544532,159,0,79.0,BBB
14988,544632,141,0,74.0,BBB
14988,544639,170,0,46.0,BBB
14988,544642,166,0,46.0,BBB
14988,544741,158,0,63.0,BBB
14988,544848,159,0,92.0,BBB
14988,544859,159,0,58.0,BBB
14988,544881,166,0,78.0,BBB
14988,544890,159,0,45.0,BBB
14988,544989,158,0,70.0,BBB
14988,545191,157,0,65.0,BBB
14988,545223,166,0,59.0,BBB
14988,545392,159,0,74.0,BBB
14988,545658,157,0,90.0,BBB
14988,545697,143,0,56.0,BBB
14988,545702,160,0,51.0,BBB
14988,545725,156,0,74.0,BBB
14988,546052,157,0,86.0,BBB
14988,546157,158,0,62.0,BBB
14988,546322,159,0,79.0,BBB
14988,546407,159,0,86.0,BBB
14988,546428,148,0,79.0,BBB
14988,546533,159,0,60.0,BBB
14988,546609,158,0,83.0,BBB
14988,546632,158,0,87.0,BBB
14988,546685,158,0,100.0,BBB
14988,546749,162,0,88.0,BBB
14988,546811,161,0,62.0,BBB
14988,546837,159,0,70.0,BBB
14988,546843,159,0,63.0,BBB
14988,546921,160,0,87.0,BBB
14988,547192,159,0,77.0,BBB
14988,547259,159,0,100.0,BBB
14988,547390,159,0,71.0,BBB
14988,547403,172,0,67.0,BBB
14988,547427,156,0,70.0,BBB
14988,547466,166,0,48.0,BBB
14988,547689,150,0,88.0,BBB
14988,547690,158,0,87.0,BBB
14988,547697,158,0,90.0,BBB
14988,547757,159,0,79.0,BBB
14988,547841,159,0,85.0,BBB
14988,547873,161,0,60.0,BBB
14988,547892,159,0,72.0,BBB
14988,547902,159,0,81.0,BBB
14988,547903,158,0,82.0,BBB
14988,548090,159,0,95.0,BBB
14988,548124,158,0,85.0,BBB
14988,548241,158,0,73.0,BBB
14988,548255,158,0,85.0,BBB
14988,548275,158,0,82.0,BBB
14988,548334,162,0,69.0,BBB
14988,548439,159,0,81.0,BBB
14988,548504,166,0,83.0,BBB
14988,548617,166,0,89.0,BBB
14988,548714,159,0,25.0,BBB
14988,548744,159,0,68.0,BBB
14988,548791,143,0,74.0,BBB
14988,548834,158,0,88.0,BBB
14988,548838,158,0,88.0,BBB
14988,548839,159,0,74.0,BBB
14988,548843,167,0,82.0,BBB
14988,548871,164,0,55.0,BBB
14988,548884,151,0,55.0,BBB
14988,548885,155,0,93.0,BBB
14988,548921,154,0,66.0,BBB
14988,548935,159,0,72.0,BBB
14988,548954,159,0,56.0,BBB
14988,549047,158,0,75.0,BBB
14988,549078,159,0,39.0,BBB
14988,549158,159,0,62.0,BBB
14988,549261,160,0,67.0,BBB
14988,549391,172,0,81.0,BBB
14988,549568,174,0,50.0,BBB
14988,549651,159,0,66.0,BBB
14988,549732,155,0,80.0,BBB
14988,549754,159,0,85.0,BBB
14988,549862,158,0,85.0,BBB
14988,549873,166,0,53.0,BBB
14988,550077,159,0,69.0,BBB
14988,550098,158,0,35.0,BBB
14988,550209,166,0,83.0,BBB
14988,550342,159,0,81.0,BBB
14988,550354,158,0,75.0,BBB
14988,550381,159,0,65.0,BBB
14988,550400,159,0,59.0,BBB
14988,550429,158,0,84.0,BBB
14988,550520,159,0,95.0,BBB
14988,550549,159,0,79.0,BBB
14988,550597,165,0,71.0,BBB
14988,550613,166,0,76.0,BBB
14988,550707,157,0,93.0,BBB
14988,550708,158,0,90.0,BBB
14988,550898,162,0,37.0,BBB
14988,550921,151,0,85.0,BBB
14988,550923,165,0,83.0,BBB
14988,550963,166,0,79.0,BBB
14988,551032,158,0,40.0,BBB
14988,551080,158,0,69.0,BBB
14988,551129,154,0,83.0,BBB
14988,551274,159,0,66.0,BBB
14988,551282,173,0,47.0,BBB
14988,551480,166,0,68.0,BBB
14988,551487,159,0,78.0,BBB
14988,551576,157,0,85.0,BBB
14988,551702,166,0,58.0,BBB
14988,551706,166,0,75.0,BBB
14988,551714,159,0,47.0,BBB
14988,551715,162,0,76.0,BBB
14988,551886,165,0,85.0,BBB
14988,551895,159,0,88.0,BBB
14988,551938,164,0,60.0,BBB
14988,551954,158,0,74.0,BBB
14988,552007,142,0,85.0,BBB
14988,552017,159,0,80.0,BBB
14988,552039,159,0,55.0,BBB
14988,552273,158,0,78.0,BBB
14988,552535,159,0,67.0,BBB
14988,552667,169,0,41.0,BBB
14988,552701,159,0,54.0,BBB
14988,552822,159,0,68.0,BBB
14988,552826,159,0,87.0,BBB
14988,552894,159,0,72.0,BBB
14988,552902,159,0,70.0,BBB
14988,552914,160,0,40.0,BBB
14988,552929,157,0,77.0,BBB
14988,552991,167,0,71.0,BBB
14988,553047,159,0,95.0,BBB
14988,553125,158,0,87.0,BBB
14988,553321,157,0,95.0,BBB
14988,553462,159,0,73.0,BBB
14988,553487,158,0,78.0,BBB
14988,553502,156,0,90.0,BBB
14988,553508,158,0,72.0,BBB
14988,553572,151,0,55.0,BBB
14988,553716,143,0,61.0,BBB
14988,553729,159,0,50.0,BBB
14988,553800,159,0,48.0,BBB
14988,553840,158,0,95.0,BBB
14988,554083,159,0,80.0,BBB
14988,554206,159,0,61.0,BBB
14988,554226,158,0,86.0,BBB
14988,554336,158,0,91.0,BBB
14988,554344,170,0,83.0,BBB
14988,554352,159,0,83.0,BBB
14988,554374,160,0,79.0,BBB
14988,554551,155,0,68.0,BBB
14988,554608,159,0,93.0,BBB
14988,554795,156,0,90.0,BBB
14988,554818,158,0,,BBB
14988,554830,164,0,80.0,BBB
14988,554898,158,0,34.0,BBB
14988,554930,173,0,43.0,BBB
14988,554998,158,0,87.0,BBB
14988,555059,142,0,78.0,BBB
14988,555086,158,0,60.0,BBB
14988,555102,155,0,76.0,BBB
14988,555263,157,0,60.0,BBB
14988,555407,159,0,30.0,BBB
14988,555414,158,0,77.0,BBB
14988,555667,157,0,77.0,BBB
14988,555670,167,0,75.0,BBB
14988,555672,157,0,79.0,BBB
14988,555673,163,0,84.0,BBB
14988,555674,157,0,80.0,BBB
14988,555675,158,0,81.0,BBB
14988,555695,159,0,60.0,BBB
14988,555747,154,0,84.0,BBB
14988,555838,157,0,89.0,BBB
14988,556292,159,0,90.0,BBB
14988,556301,156,0,93.0,BBB
14988,556349,162,0,36.0,BBB
14988,556502,154,0,87.0,BBB
14988,556553,159,0,79.0,BBB
14988,556605,166,0,70.0,BBB
14988,556860,159,0,65.0,BBB
14988,556865,160,0,65.0,BBB
14988,556871,157,0,87.0,BBB
14988,556876,157,0,80.0,BBB
14988,556878,164,0,60.0,BBB
14988,556883,158,0,63.0,BBB
14988,556887,153,0,60.0,BBB
14988,556892,162,0,90.0,BBB
14988,556898,155,0,75.0,BBB
14988,556959,159,0,67.0,BBB
14988,556990,157,0,92.0,BBB
14988,556992,166,0,56.0,BBB
14988,556997,158,0,67.0,BBB
14988,556999,174,0,80.0,BBB
14988,557006,172,0,47.0,BBB
14988,557024,158,0,67.0,BBB
14988,557032,157,0,80.0,BBB
14988,557057,184,0,80.0,BBB
14988,557060,187,0,70.0,BBB
14988,557145,158,0,37.0,BBB
14988,557220,160,0,85.0,BBB
14988,557285,159,0,74.0,BBB
14988,557308,158,0,48.0,BBB
14988,557325,159,0,69.0,BBB
14988,557451,168,0,79.0,BBB
14988,557528,170,0,78.0,BBB
14988,557594,165,0,64.0,BBB
14988,557622,161,0,95.0,BBB
14988,557758,157,0,85.0,BBB
14988,557968,158,0,75.0,BBB
14988,557979,159,0,49.0,BBB
14988,558024,158,0,70.0,BBB
14988,558040,159,0,80.0,BBB
14988,558042,159,0,82.0,BBB
14988,558066,159,0,80.0,BBB
14988,558068,158,0,71.0,BBB
14988,558075,150,0,65.0,BBB
14988,558092,159,0,32.0,BBB
14988,558099,157,0,81.0,BBB
14988,558113,160,0,65.0,BBB
14988,558168,159,0,67.0,BBB
14988,558250,158,0,76.0,BBB
14988,558373,157,0,67.0,BBB
14988,558435,147,0,87.0,BBB
14988,558703,159,0,55.0,BBB
14988,558747,159,0,65.0,BBB
14988,558769,136,0,73.0,BBB
14989,25107,187,0,55.0,BBB
14989,31663,187,0,70.0,BBB
14989,34229,189,0,82.0,BBB
14989,34353,187,0,73.0,BBB
14989,34863,193,0,73.0,BBB
14989,39655,183,0,95.0,BBB
14989,50993,187,0,5.0,BBB
14989,70608,186,0,84.0,BBB
14989,74734,187,0,79.0,BBB
14989,75399,187,0,70.0,BBB
14989,82535,167,0,64.0,BBB
14989,82741,182,0,60.0,BBB
14989,83254,187,0,40.0,BBB
14989,84245,153,0,96.0,BBB
14989,87732,187,0,71.0,BBB
14989,91322,185,0,74.0,BBB
14989,92947,187,0,90.0,BBB
14989,92993,187,0,60.0,BBB
14989,97154,176,0,98.0,BBB
14989,98313,185,0,78.0,BBB
14989,104054,186,0,95.0,BBB
14989,108589,187,0,84.0,BBB
14989,109938,183,0,92.0,BBB
14989,110881,184,0,66.0,BBB
14989,116603,187,0,81.0,BBB
14989,123860,187,0,85.0,BBB
14989,133155,187,0,88.0,BBB
14989,143741,187,0,95.0,BBB
14989,145544,187,0,69.0,BBB
14989,151697,185,0,80.0,BBB
14989,152929,187,0,82.0,BBB
14989,153212,184,0,86.0,BBB
14989,154540,186,0,77.0,BBB
14989,182824,188,0,75.0,BBB
14989,185349,185,0,74.0,BBB
14989,187793,187,0,61.0,BBB
14989,188152,183,0,90.0,BBB
14989,192424,181,0,72.0,BBB
14989,197595,186,0,73.0,BBB
14989,198956,187,0,75.0,BBB
14989,199520,186,0,79.0,BBB
14989,200905,187,0,29.0,BBB
14989,203481,181,0,65.0,BBB
14989,204746,187,0,72.0,BBB
14989,226374,186,0,71.0,BBB
14989,226827,185,0,83.0,BBB
14989,229240,185,0,85.0,BBB
14989,229426,182,0,85.0,BBB
14989,232695,183,0,72.0,BBB
14989,247267,187,0,13.0,BBB
14989,248103,187,0,79.0,BBB
14989,249534,187,0,73.0,BBB
14989,255998,187,0,58.0,BBB
14989,262454,203,0,61.0,BBB
14989,262741,197,0,75.0,BBB
14989,263499,185,0,70.0,BBB
14989,267761,186,0,13.0,BBB
14989,271036,187,0,55.0,BBB
14989,272580,187,0,84.0,BBB
14989,273877,187,0,63.0,BBB
14989,276717,184,0,74.0,BBB
14989,278447,186,0,75.0,BBB
14989,281564,186,0,58.0,BBB
14989,284076,187,0,61.0,BBB
14989,285633,186,0,58.0,BBB
14989,285912,184,0,79.0,BBB
14989,290550,186,0,83.0,BBB
14989,291037,186,0,65.0,BBB
14989,291194,186,0,81.0,BBB
14989,295754,187,0,76.0,BBB
14989,298322,185,0,57.0,BBB
14989,298476,187,0,59.0,BBB
14989,306886,174,0,60.0,BBB
14989,309734,187,0,51.0,BBB
14989,313810,187,0,90.0,BBB
14989,316841,187,0,81.0,BBB
14989,318056,187,0,73.0,BBB
14989,319209,182,0,70.0,BBB
14989,325511,186,0,62.0,BBB
14989,325879,182,0,56.0,BBB
14989,329226,187,0,78.0,BBB
14989,331844,185,0,89.0,BBB
14989,335421,187,0,65.0,BBB
14989,338056,186,0,67.0,BBB
14989,339379,177,0,95.0,BBB
14989,350622,188,0,79.0,BBB
14989,350795,187,0,82.0,BBB
14989,351271,185,0,80.0,BBB
14989,351290,187,0,65.0,BBB
14989,352364,183,0,98.0,BBB
14989,360188,183,0,90.0,BBB
14989,361603,194,0,90.0,BBB
14989,363401,187,0,0.0,BBB
14989,363416,187,0,86.0,BBB
14989,363660,184,0,80.0,BBB
14989,365452,187,0,67.0,BBB
14989,365707,186,0,83.0,BBB
14989,367609,187,0,84.0,BBB
14989,370720,186,0,67.0,BBB
14989,371679,187,0,77.0,BBB
14989,377759,187,0,90.0,BBB
14989,377846,187,0,63.0,BBB
14989,378462,192,0,75.0,BBB
14989,378543,187,0,75.0,BBB
14989,389369,187,0,90.0,BBB
14989,390442,187,0,85.0,BBB
14989,392213,185,0,72.0,BBB
14989,398084,187,0,90.0,BBB
14989,400049,187,0,70.0,BBB
14989,400469,183,0,54.0,BBB
14989,400474,185,0,84.0,BBB
14989,401339,187,0,95.0,BBB
14989,401349,186,0,89.0,BBB
14989,404022,187,0,90.0,BBB
14989,404727,195,0,62.0,BBB
14989,405471,186,0,83.0,BBB
14989,405995,180,0,81.0,BBB
14989,406311,174,0,59.0,BBB
14989,408112,199,0,81.0,BBB
14989,409662,186,0,61.0,BBB
14989,410739,184,0,50.0,BBB
14989,412407,187,0,85.0,BBB
14989,412654,186,0,82.0,BBB
14989,413984,187,0,73.0,BBB
14989,414958,190,0,75.0,BBB
14989,415716,185,0,83.0,BBB
14989,416007,194,0,63.0,BBB
14989,416654,192,0,85.0,BBB
14989,418325,177,0,63.0,BBB
14989,423871,186,0,81.0,BBB
14989,425808,186,0,89.0,BBB
14989,425820,187,0,87.0,BBB
14989,426650,197,0,75.0,BBB
14989,426838,182,0,83.0,BBB
14989,427704,187,0,78.0,BBB
14989,427773,179,0,65.0,BBB
14989,429038,187,0,36.0,BBB
14989,430357,187,0,0.0,BBB
14989,432232,186,0,64.0,BBB
14989,433531,184,0,71.0,BBB
14989,433939,195,0,63.0,BBB
14989,434192,187,0,79.0,BBB
14989,434646,187,0,65.0,BBB
14989,435245,187,0,67.0,BBB
14989,437562,186,0,83.0,BBB
14989,437967,185,0,84.0,BBB
14989,438703,185,0,74.0,BBB
14989,440057,187,0,71.0,BBB
14989,440509,187,0,75.0,BBB
14989,441181,187,0,54.0,BBB
14989,441255,186,0,87.0,BBB
14989,442012,183,0,81.0,BBB
14989,442183,188,0,65.0,BBB
14989,442456,187,0,34.0,BBB
14989,442466,187,0,80.0,BBB
14989,443288,186,0,87.0,BBB
14989,444117,186,0,95.0,BBB
14989,444926,188,0,66.0,BBB
14989,445065,180,0,98.0,BBB
14989,445125,181,0,52.0,BBB
14989,445889,186,0,62.0,BBB
14989,446045,186,0,80.0,BBB
14989,446856,186,0,76.0,BBB
14989,447759,186,0,92.0,BBB
14989,447782,187,0,80.0,BBB
14989,465599,187,0,66.0,BBB
14989,466810,180,0,73.0,BBB
14989,467035,184,0,83.0,BBB
14989,468949,186,0,66.0,BBB
14989,469683,187,0,60.0,BBB
14989,470318,186,0,86.0,BBB
14989,471525,169,0,86.0,BBB
14989,475095,187,0,83.0,BBB
14989,475460,187,0,52.0,BBB
14989,475688,190,0,72.0,BBB
14989,476201,187,0,74.0,BBB
14989,476297,187,0,70.0,BBB
14989,476369,184,0,85.0,BBB
14989,476596,186,0,66.0,BBB
14989,476709,187,0,79.0,BBB
14989,476710,187,0,65.0,BBB
14989,476783,184,0,90.0,BBB
14989,477009,185,0,68.0,BBB
14989,477011,183,0,69.0,BBB
14989,477164,187,0,60.0,BBB
14989,477167,186,0,88.0,BBB
14989,477734,185,0,72.0,BBB
14989,478317,222,0,,BBB
14989,478444,176,0,85.0,BBB
14989,479060,187,0,92.0,BBB
14989,479343,184,0,67.0,BBB
14989,480382,187,0,69.0,BBB
14989,480507,183,0,89.0,BBB
14989,480650,186,0,100.0,BBB
14989,480815,181,0,67.0,BBB
14989,481010,186,0,81.0,BBB
14989,481580,182,0,86.0,BBB
14989,481607,176,0,85.0,BBB
14989,482467,186,0,88.0,BBB
14989,482710,184,0,87.0,BBB
14989,482766,187,0,62.0,BBB
14989,483064,185,0,73.0,BBB
14989,483074,198,0,91.0,BBB
14989,483243,184,0,79.0,BBB
14989,483952,186,0,56.0,BBB
14989,484768,186,0,70.0,BBB
14989,484885,187,0,80.0,BBB
14989,484933,185,0,96.0,BBB
14989,485399,187,0,58.0,BBB
14989,485630,186,0,78.0,BBB
14989,486099,181,0,73.0,BBB
14989,486391,178,0,88.0,BBB
14989,486521,187,0,54.0,BBB
14989,486656,187,0,85.0,BBB
14989,487329,186,0,84.0,BBB
14989,487646,186,0,17.0,BBB
14989,488863,180,0,65.0,BBB
14989,489251,183,0,62.0,BBB
14989,492182,173,0,78.0,BBB
14989,492240,186,0,74.0,BBB
14989,492946,187,0,66.0,BBB
14989,493186,187,0,62.0,BBB
14989,493515,187,0,13.0,BBB
14989,493773,186,0,80.0,BBB
14989,493912,187,0,81.0,BBB
14989,493958,187,0,60.0,BBB
14989,494095,187,0,78.0,BBB
14989,494278,184,0,93.0,BBB
14989,494786,164,0,95.0,BBB
14989,495856,187,0,90.0,BBB
14989,496041,187,0,80.0,BBB
14989,496070,187,0,65.0,BBB
14989,496220,187,0,34.0,BBB
14989,497280,188,0,71.0,BBB
14989,497468,187,0,63.0,BBB
14989,498065,185,0,83.0,BBB
14989,498131,186,0,85.0,BBB
14989,498175,185,0,74.0,BBB
14989,498296,186,0,66.0,BBB
14989,498967,187,0,71.0,BBB
14989,499027,188,0,83.0,BBB
14989,499118,187,0,82.0,BBB
14989,499380,184,0,94.0,BBB
14989,499387,181,0,60.0,BBB
14989,499511,187,0,81.0,BBB
14989,499891,187,0,58.0,BBB
14989,500791,186,0,78.0,BBB
14989,500815,186,0,89.0,BBB
14989,500819,186,0,87.0,BBB
14989,500958,187,0,84.0,BBB
14989,501432,183,0,79.0,BBB
14989,501550,187,0,76.0,BBB
14989,501879,177,0,87.0,BBB
14989,501955,187,0,67.0,BBB
14989,502441,186,0,92.0,BBB
14989,502604,187,0,55.0,BBB
14989,502694,199,0,90.0,BBB
14989,502717,216,0,,BBB
14989,503491,187,0,70.0,BBB
14989,503509,187,0,73.0,BBB
14989,504028,185,0,79.0,BBB
14989,504102,187,0,40.0,BBB
14989,504936,187,0,85.0,BBB
14989,505376,184,0,72.0,BBB
14989,505606,187,0,85.0,BBB
14989,505959,198,0,68.0,BBB
14989,505961,186,0,75.0,BBB
14989,506233,187,0,64.0,BBB
14989,506650,191,0,76.0,BBB
14989,506753,187,0,90.0,BBB
14989,507817,187,0,51.0,BBB
14989,508452,187,0,46.0,BBB
14989,508537,183,0,89.0,BBB
14989,509226,185,0,87.0,BBB
14989,509768,186,0,91.0,BBB
14989,509797,206,0,0.0,BBB
14989,510492,187,0,37.0,BBB
14989,510756,184,0,88.0,BBB
14989,511050,176,0,79.0,BBB
14989,511306,183,0,89.0,BBB
14989,511459,184,0,61.0,BBB
14989,511524,186,0,77.0,BBB
14989,511693,186,0,80.0,BBB
14989,512929,187,0,93.0,BBB
14989,512995,187,0,73.0,BBB
14989,513093,179,0,89.0,BBB
14989,513315,181,0,38.0,BBB
14989,513757,197,0,80.0,BBB
14989,514140,186,0,65.0,BBB
14989,514981,189,0,64.0,BBB
14989,514987,188,0,65.0,BBB
14989,515105,186,0,65.0,BBB
14989,515311,187,0,80.0,BBB
14989,515497,219,0,,BBB
14989,516057,190,0,85.0,BBB
14989,516432,187,0,62.0,BBB
14989,516456,184,0,69.0,BBB
14989,516475,185,0,76.0,BBB
14989,516495,187,0,80.0,BBB
14989,516529,182,0,75.0,BBB
14989,516841,186,0,70.0,BBB
14989,517043,187,0,87.0,BBB
14989,517474,187,0,78.0,BBB
14989,517617,191,0,85.0,BBB
14989,517778,184,0,74.0,BBB
14989,517890,186,0,81.0,BBB
14989,518189,187,0,90.0,BBB
14989,518876,186,0,54.0,BBB
14989,518879,184,0,81.0,BBB
14989,519222,187,0,55.0,BBB
14989,519602,200,0,64.0,BBB
14989,519800,188,0,72.0,BBB
14989,521394,185,0,85.0,BBB
14989,521430,186,0,93.0,BBB
14989,521764,195,0,77.0,BBB
14989,521903,186,0,66.0,BBB
14989,522090,187,0,82.0,BBB
14989,522249,198,0,80.0,BBB
14989,522373,187,0,80.0,BBB
14989,523012,182,0,87.0,BBB
14989,523596,190,0,70.0,BBB
14989,523630,188,0,80.0,BBB
14989,523672,187,0,43.0,BBB
14989,524452,183,0,89.0,BBB
14989,525501,187,0,86.0,BBB
14989,525520,187,0,80.0,BBB
14989,525683,187,0,71.0,BBB
14989,526370,187,0,62.0,BBB
14989,527020,186,0,55.0,BBB
14989,527164,185,0,86.0,BBB
14989,527227,192,0,79.0,BBB
14989,527886,188,0,84.0,BBB
14989,527980,186,0,87.0,BBB
14989,528161,187,0,72.0,BBB
14989,528250,177,0,73.0,BBB
14989,528261,187,0,87.0,BBB
14989,528353,187,0,75.0,BBB
14989,528698,186,0,84.0,BBB
14989,528904,186,0,79.0,BBB
14989,529065,191,0,87.0,BBB
14989,529174,187,0,73.0,BBB
14989,529212,185,0,70.0,BBB
14989,529452,201,0,70.0,BBB
14989,529502,187,0,76.0,BBB
14989,530065,186,0,39.0,BBB
14989,530669,190,0,55.0,BBB
14989,530987,194,0,45.0,BBB
14989,531573,186,0,41.0,BBB
14989,532140,186,0,85.0,BBB
14989,532665,187,0,78.0,BBB
14989,532950,186,0,89.0,BBB
14989,533324,178,0,62.0,BBB
14989,533545,186,0,72.0,BBB
14989,533722,187,0,81.0,BBB
14989,533839,187,0,77.0,BBB
14989,534051,186,0,61.0,BBB
14989,534086,185,0,85.0,BBB
14989,534343,187,0,82.0,BBB
14989,534360,187,0,87.0,BBB
14989,534373,177,0,79.0,BBB
14989,534432,186,0,78.0,BBB
14989,534652,193,0,77.0,BBB
14989,534698,186,0,86.0,BBB
14989,534765,191,0,85.0,BBB
14989,534991,187,0,56.0,BBB
14989,535012,187,0,42.0,BBB
14989,535140,187,0,66.0,BBB
14989,535145,187,0,85.0,BBB
14989,535328,185,0,75.0,BBB
14989,535407,186,0,89.0,BBB
14989,535468,187,0,86.0,BBB
14989,535530,186,0,77.0,BBB
14989,535605,187,0,95.0,BBB
14989,535755,185,0,77.0,BBB
14989,535760,186,0,63.0,BBB
14989,535800,185,0,72.0,BBB
14989,535807,187,0,70.0,BBB
14989,535820,186,0,82.0,BBB
14989,536188,185,0,78.0,BBB
14989,536189,186,0,87.0,BBB
14989,536205,187,0,39.0,BBB
14989,536452,187,0,62.0,BBB
14989,536900,188,0,55.0,BBB
14989,537162,183,0,77.0,BBB
14989,537193,186,0,93.0,BBB
14989,537259,187,0,65.0,BBB
14989,537342,185,0,86.0,BBB
14989,537414,186,0,79.0,BBB
14989,537434,186,0,89.0,BBB
14989,537464,187,0,83.0,BBB
14989,537473,187,0,66.0,BBB
14989,537488,186,0,86.0,BBB
14989,537572,186,0,69.0,BBB
14989,537679,187,0,79.0,BBB
14989,537688,186,0,70.0,BBB
14989,537875,186,0,88.0,BBB
14989,537898,191,0,50.0,BBB
14989,537905,187,0,89.0,BBB
14989,538221,185,0,78.0,BBB
14989,538897,194,0,78.0,BBB
14989,538987,181,0,87.0,BBB
14989,539056,187,0,67.0,BBB
14989,539265,187,0,76.0,BBB
14989,539303,188,0,73.0,BBB
14989,539345,187,0,74.0,BBB
14989,539365,179,0,78.0,BBB
14989,539385,187,0,74.0,BBB
14989,539418,180,0,97.0,BBB
14989,539558,187,0,68.0,BBB
14989,539572,182,0,66.0,BBB
14989,539737,187,0,45.0,BBB
14989,540055,187,0,83.0,BBB
14989,540184,187,0,67.0,BBB
14989,540511,185,0,70.0,BBB
14989,540513,187,0,78.0,BBB
14989,540530,187,0,63.0,BBB
14989,540607,187,0,63.0,BBB
14989,540614,187,0,74.0,BBB
14989,540656,184,0,75.0,BBB
14989,540750,179,0,75.0,BBB
14989,540780,187,0,85.0,BBB
14989,541013,191,0,68.0,BBB
14989,541113,187,0,61.0,BBB
14989,541232,186,0,75.0,BBB
14989,541363,187,0,73.0,BBB
14989,541697,185,0,80.0,BBB
14989,541764,186,0,75.0,BBB
14989,541794,185,0,86.0,BBB
14989,541803,186,0,67.0,BBB
14989,541808,186,0,73.0,BBB
14989,541822,193,0,82.0,BBB
14989,541832,187,0,75.0,BBB
14989,542084,201,0,80.0,BBB
14989,542259,187,0,35.0,BBB
14989,542291,188,0,75.0,BBB
14989,542613,183,0,63.0,BBB
14989,542745,187,0,57.0,BBB
14989,542748,187,0,89.0,BBB
14989,542991,190,0,34.0,BBB
14989,543124,186,0,80.0,BBB
14989,543165,186,0,85.0,BBB
14989,543351,194,0,76.0,BBB
14989,543356,187,0,78.0,BBB
14989,543473,188,0,86.0,BBB
14989,543853,187,0,89.0,BBB
14989,544186,187,0,85.0,BBB
14989,544351,187,0,37.0,BBB
14989,544455,186,0,59.0,BBB
14989,544519,187,0,30.0,BBB
14989,544532,187,0,72.0,BBB
14989,544632,184,0,70.0,BBB
14989,544639,187,0,60.0,BBB
14989,544642,186,0,77.0,BBB
14989,544741,186,0,73.0,BBB
14989,544859,209,0,56.0,BBB
14989,544890,186,0,55.0,BBB
14989,545191,176,0,68.0,BBB
14989,545392,188,0,82.0,BBB
14989,545658,187,0,85.0,BBB
14989,545702,185,0,61.0,BBB
14989,546052,186,0,86.0,BBB
14989,546157,185,0,45.0,BBB
14989,546322,187,0,80.0,BBB
14989,546428,178,0,79.0,BBB
14989,546533,187,0,80.0,BBB
14989,546609,186,0,85.0,BBB
14989,546632,186,0,80.0,BBB
14989,546749,187,0,84.0,BBB
14989,546811,185,0,57.0,BBB
14989,546837,187,0,80.0,BBB
14989,547259,186,0,83.0,BBB
14989,547403,186,0,66.0,BBB
14989,547427,186,0,72.0,BBB
14989,547466,189,0,56.0,BBB
14989,547689,181,0,82.0,BBB
14989,547690,186,0,95.0,BBB
14989,547697,187,0,84.0,BBB
14989,547757,185,0,86.0,BBB
14989,547873,186,0,67.0,BBB
14989,547892,187,0,77.0,BBB
14989,548124,187,0,77.0,BBB
14989,548255,186,0,90.0,BBB
14989,548275,186,0,80.0,BBB
14989,548334,187,0,39.0,BBB
14989,548439,186,0,78.0,BBB
14989,548504,187,0,77.0,BBB
14989,548617,187,0,91.0,BBB
14989,548744,187,0,61.0,BBB
14989,548791,187,0,61.0,BBB
14989,548834,185,0,89.0,BBB
14989,548838,185,0,91.0,BBB
14989,548839,193,0,86.0,BBB
14989,548843,187,0,75.0,BBB
14989,548884,185,0,60.0,BBB
14989,548885,182,0,93.0,BBB
14989,548954,187,0,85.0,BBB
14989,549047,187,0,70.0,BBB
14989,549078,187,0,51.0,BBB
14989,549158,184,0,54.0,BBB
14989,549196,187,0,97.0,BBB
14989,549261,187,0,76.0,BBB
14989,549391,193,0,77.0,BBB
14989,549568,187,0,75.0,BBB
14989,549651,187,0,60.0,BBB
14989,549732,185,0,85.0,BBB
14989,549754,187,0,87.0,BBB
14989,549862,186,0,85.0,BBB
14989,550077,187,0,75.0,BBB
14989,550209,186,0,95.0,BBB
14989,550342,186,0,66.0,BBB
14989,550354,186,0,80.0,BBB
14989,550381,182,0,73.0,BBB
14989,550400,187,0,58.0,BBB
14989,550403,187,0,86.0,BBB
14989,550520,186,0,90.0,BBB
14989,550549,186,0,66.0,BBB
14989,550597,205,0,70.0,BBB
14989,550613,194,0,87.0,BBB
14989,550668,186,0,77.0,BBB
14989,550707,185,0,72.0,BBB
14989,550708,174,0,72.0,BBB
14989,550898,187,0,58.0,BBB
14989,550921,183,0,81.0,BBB
14989,550923,187,0,92.0,BBB
14989,550963,187,0,79.0,BBB
14989,551032,196,0,75.0,BBB
14989,551080,185,0,71.0,BBB
14989,551129,186,0,83.0,BBB
14989,551274,187,0,61.0,BBB
14989,551282,187,0,52.0,BBB
14989,551480,187,0,57.0,BBB
14989,551576,186,0,91.0,BBB
14989,551702,186,0,53.0,BBB
14989,551706,186,0,79.0,BBB
14989,551714,187,0,74.0,BBB
14989,551716,186,0,82.0,BBB
14989,551770,186,0,71.0,BBB
14989,551886,193,0,90.0,BBB
14989,551938,186,0,75.0,BBB
14989,552007,177,0,85.0,BBB
14989,552017,185,0,76.0,BBB
14989,552039,186,0,82.0,BBB
14989,552110,187,0,58.0,BBB
14989,552222,187,0,83.0,BBB
14989,552273,186,0,77.0,BBB
14989,552535,185,0,75.0,BBB
14989,552701,187,0,48.0,BBB
14989,552826,187,0,80.0,BBB
