code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2013B,550403,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
BBB,2013B,550428,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Fail
BBB,2013B,550429,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
BBB,2013B,550520,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2013B,550549,F,Wales,HE Qualification,60-70%,35-55,0,60,N,Pass
BBB,2013B,550597,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2013B,550613,F,North Region,Lower Than A Level,,35-55,0,60,N,Pass
BBB,2013B,550668,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013B,550676,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,550707,M,Wales,A Level or Equivalent,50-60%,35-55,0,120,N,Pass
BBB,2013B,550708,F,Wales,HE Qualification,70-80%,0-35,0,120,N,Pass
BBB,2013B,550777,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,90,N,Withdrawn
BBB,2013B,550842,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn
BBB,2013B,550867,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
BBB,2013B,550898,F,London Region,A Level or Equivalent,10-20,0-35,0,60,Y,Fail
BBB,2013B,550921,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2013B,550923,F,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
BBB,2013B,550960,F,Ireland,A Level or Equivalent,60-70%,35-55,0,120,N,Withdrawn
BBB,2013B,550963,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013B,551032,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
BBB,2013B,551053,F,Wales,Lower Than A Level,10-20,35-55,0,60,Y,Withdrawn
BBB,2013B,551080,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013B,551129,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass
BBB,2013B,551172,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,Y,Withdrawn
BBB,2013B,551274,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013B,551282,F,London Region,HE Qualification,40-50%,0-35,0,60,N,Fail
BBB,2013B,551480,F,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013B,551487,F,Scotland,Lower Than A Level,0-10%,0-35,0,120,N,Pass
BBB,2013B,551504,M,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013B,551576,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,N,Distinction
BBB,2013B,551601,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,551655,F,Scotland,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2013B,551702,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
BBB,2013B,551706,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013B,551714,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013B,551715,F,Scotland,HE Qualification,80-90%,0-35,0,60,N,Pass
BBB,2013B,551716,F,Scotland,HE Qualification,70-80%,35-55,0,60,N,Pass
BBB,2013B,551724,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,551759,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013B,551762,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
BBB,2013B,551770,F,Scotland,HE Qualification,30-40%,0-35,0,60,Y,Pass
BBB,2013B,551886,F,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
BBB,2013B,551891,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,551895,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013B,551906,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
BBB,2013B,551938,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013B,551954,F,Ireland,A Level or Equivalent,,35-55,0,60,N,Pass
BBB,2013B,551985,F,London Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
BBB,2013B,552007,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass
BBB,2013B,552017,F,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Distinction
BBB,2013B,552025,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,552039,F,South East Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Distinction
BBB,2013B,552056,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
BBB,2013B,552069,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,552110,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,90,N,Fail
BBB,2013B,552135,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
BBB,2013B,552222,F,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,552273,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
BBB,2013B,552420,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,552535,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013B,552640,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,552667,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
BBB,2013B,552701,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013B,552718,F,East Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
BBB,2013B,552719,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,552749,M,Scotland,HE Qualification,40-50%,35-55,0,60,Y,Fail
BBB,2013B,552822,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
BBB,2013B,552826,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass
BBB,2013B,552859,F,North Western Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
BBB,2013B,552894,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass
BBB,2013B,552902,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013B,552914,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013B,552929,F,South East Region,A Level or Equivalent,40-50%,35-55,0,120,N,Pass
BBB,2013B,552939,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,552991,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013B,553047,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2013B,553125,F,South East Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Distinction
BBB,2013B,553320,F,Wales,Lower Than A Level,0-10%,35-55,0,60,N,Fail
BBB,2013B,553321,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
BBB,2013B,553442,F,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013B,553443,M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Fail
BBB,2013B,553462,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013B,553487,F,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Distinction
BBB,2013B,553490,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
BBB,2013B,553502,F,West Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass
BBB,2013B,553508,F,South Region,A Level or Equivalent,30-40%,0-35,0,120,Y,Pass
BBB,2013B,553520,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
BBB,2013B,553526,F,South Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2013B,553572,F,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,N,Pass
BBB,2013B,553716,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2013B,553729,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013B,553755,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2013B,553763,F,Scotland,Lower Than A Level,90-100%,35-55,0,120,N,Fail
BBB,2013B,553800,F,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Fail
BBB,2013B,553807,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn
BBB,2013B,553840,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Distinction
BBB,2013B,553938,F,East Anglian Region,HE Qualification,40-50%,0-35,0,120,N,Withdrawn
BBB,2013B,554068,F,East Anglian Region,HE Qualification,80-90%,35-55,0,60,N,Fail
BBB,2013B,554083,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2013B,554139,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Fail
BBB,2013B,554203,F,London Region,No Formal quals,60-70%,0-35,0,60,N,Withdrawn
BBB,2013B,554206,F,Wales,Lower Than A Level,20-30%,0-35,0,180,Y,Pass
BBB,2013B,554226,M,South Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013B,554249,F,North Region,A Level or Equivalent,80-90%,0-35,0,150,N,Withdrawn
BBB,2013B,554290,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,554294,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
BBB,2013B,554336,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,60,N,Pass
BBB,2013B,554344,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Distinction
BBB,2013B,554352,F,Wales,Lower Than A Level,70-80%,0-35,0,120,N,Pass
BBB,2013B,554362,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
BBB,2013B,554374,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Distinction
BBB,2013B,554393,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
BBB,2013B,554454,M,London Region,A Level or Equivalent,30-40%,35-55,0,120,N,Withdrawn
BBB,2013B,554482,F,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
BBB,2013B,554512,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,554545,M,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
BBB,2013B,554551,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
BBB,2013B,554608,F,Wales,Lower Than A Level,60-70%,35-55,0,120,N,Pass
BBB,2013B,554637,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,554783,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,554795,F,South West Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
BBB,2013B,554818,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,554830,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Fail
BBB,2013B,554894,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
BBB,2013B,554898,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2013B,554920,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,554930,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Withdrawn
BBB,2013B,554986,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
BBB,2013B,554998,M,London Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
BBB,2013B,555035,F,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn
BBB,2013B,555059,F,East Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Distinction
BBB,2013B,555086,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013B,555102,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013B,555157,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
BBB,2013B,555212,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,555263,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013B,555309,M,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2013B,555338,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Withdrawn
BBB,2013B,555407,F,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Fail
BBB,2013B,555414,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2013B,555552,F,London Region,Lower Than A Level,30-40%,0-35,0,120,Y,Withdrawn
BBB,2013B,555627,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Fail
BBB,2013B,555667,F,West Midlands Region,HE Qualification,70-80%,0-35,0,120,N,Distinction
BBB,2013B,555670,F,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2013B,555672,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,120,N,Pass
BBB,2013B,555673,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
BBB,2013B,555674,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,120,N,Distinction
BBB,2013B,555675,F,Yorkshire Region,HE Qualification,30-40%,0-35,0,120,N,Distinction
BBB,2013B,555695,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013B,555707,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
BBB,2013B,555747,F,Scotland,Lower Than A Level,20-30%,0-35,0,60,Y,Pass
BBB,2013B,555837,F,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
BBB,2013B,555838,F,Wales,HE Qualification,60-70%,0-35,0,120,N,Pass
BBB,2013B,555880,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,Y,Fail
BBB,2013B,555902,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Fail
BBB,2013B,555909,F,London Region,Lower Than A Level,10-20,0-35,0,60,Y,Withdrawn
BBB,2013B,555930,F,Ireland,Lower Than A Level,30-40%,35-55,0,75,N,Fail
BBB,2013B,555935,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
BBB,2013B,555946,F,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
BBB,2013B,555995,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2013B,556077,M,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,556138,F,East Midlands Region,HE Qualification,40-50%,35-55,0,60,N,Withdrawn
BBB,2013B,556224,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2013B,556284,M,South Region,HE Qualification,90-100%,0-35,0,120,N,Pass
BBB,2013B,556292,F,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Distinction
BBB,2013B,556301,F,South East Region,HE Qualification,70-80%,35-55,0,120,N,Pass
BBB,2013B,556318,F,Scotland,Lower Than A Level,10-20,0-35,0,60,N,Fail
BBB,2013B,556349,F,South West Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013B,556481,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,556502,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013B,556553,F,South East Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2013B,556568,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,556585,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
BBB,2013B,556605,F,London Region,HE Qualification,50-60%,35-55,0,60,N,Pass
BBB,2013B,556648,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Fail
BBB,2013B,556692,F,South Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,556840,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
BBB,2013B,556860,F,South Region,A Level or Equivalent,,0-35,0,60,N,Fail
BBB,2013B,556863,F,South West Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
BBB,2013B,556865,F,South Region,A Level or Equivalent,,0-35,0,60,N,Pass
BBB,2013B,556871,F,South Region,A Level or Equivalent,,0-35,0,60,N,Distinction
BBB,2013B,556876,F,South Region,A Level or Equivalent,,35-55,0,60,N,Distinction
BBB,2013B,556877,F,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,Withdrawn
BBB,2013B,556878,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
BBB,2013B,556882,F,South West Region,Lower Than A Level,30-40%,35-55,0,60,N,Withdrawn
BBB,2013B,556883,F,South Region,A Level or Equivalent,,35-55,0,60,N,Pass
BBB,2013B,556887,F,South Region,A Level or Equivalent,,35-55,0,60,N,Pass
BBB,2013B,556892,F,South Region,A Level or Equivalent,,0-35,0,60,N,Pass
BBB,2013B,556898,F,South Region,Lower Than A Level,,35-55,0,60,N,Pass
BBB,2013B,556929,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
BBB,2013B,556959,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013B,556986,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn
BBB,2013B,556987,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013B,556988,F,South West Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2013B,556990,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2013B,556992,F,South West Region,HE Qualification,70-80%,0-35,0,60,N,Pass
BBB,2013B,556997,F,South West Region,A Level or Equivalent,10-20,35-55,0,60,N,Pass
BBB,2013B,556999,F,South West Region,HE Qualification,40-50%,0-35,0,60,N,Pass
BBB,2013B,557006,F,South West Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2013B,557024,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
BBB,2013B,557032,F,East Anglian Region,HE Qualification,80-90%,35-55,0,120,N,Distinction
BBB,2013B,557057,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2013B,557060,F,South West Region,HE Qualification,20-30%,35-55,0,60,N,Pass
BBB,2013B,557145,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
BBB,2013B,557155,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,557170,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,557220,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2013B,557285,F,South Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2013B,557308,F,North Region,A Level or Equivalent,10-20,0-35,0,75,N,Fail
BBB,2013B,557325,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
BBB,2013B,557338,F,North Western Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,557351,F,South West Region,A Level or Equivalent,50-60%,0-35,0,90,N,Fail
BBB,2013B,557451,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013B,557528,F,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2013B,557594,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass
BBB,2013B,557622,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Distinction
BBB,2013B,557709,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
BBB,2013B,557729,F,North Western Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,557758,F,East Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass
BBB,2013B,557775,F,South East Region,HE Qualification,10-20,0-35,0,60,N,Pass
BBB,2013B,557803,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
BBB,2013B,557827,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,Y,Fail
BBB,2013B,557865,F,London Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
BBB,2013B,557935,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,Y,Fail
BBB,2013B,557938,F,London Region,No Formal quals,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,557968,F,Wales,A Level or Equivalent,40-50%,0-35,0,70,N,Distinction
BBB,2013B,557979,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013B,557997,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
BBB,2013B,558024,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013B,558040,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
BBB,2013B,558042,F,Yorkshire Region,HE Qualification,40-50%,35-55,0,120,N,Distinction
BBB,2013B,558066,F,South East Region,Lower Than A Level,20-30%,0-35,0,120,N,Distinction
BBB,2013B,558068,F,South East Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass
BBB,2013B,558075,F,West Midlands Region,Lower Than A Level,70-80%,0-35,0,60,N,Pass
BBB,2013B,558092,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Fail
BBB,2013B,558099,F,South East Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction
BBB,2013B,558113,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013B,558114,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Fail
BBB,2013B,558146,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2013B,558163,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
BBB,2013B,558168,F,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2013B,558212,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
BBB,2013B,558231,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2013B,558247,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
BBB,2013B,558250,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
BBB,2013B,558324,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Withdrawn
BBB,2013B,558326,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
BBB,2013B,558373,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
BBB,2013B,558395,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Withdrawn
BBB,2013B,558435,F,Wales,HE Qualification,40-50%,0-35,0,60,N,Distinction
BBB,2013B,558602,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail
BBB,2013B,558622,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2013B,558654,F,North Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn
BBB,2013B,558662,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail
BBB,2013B,558689,F,North Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass
BBB,2013B,558701,F,South Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
BBB,2013B,558703,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013B,558747,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013B,558769,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail
BBB,2013B,558809,F,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
BBB,2013B,558820,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2013B,558903,F,East Midlands Region,HE Qualification,70-80%,0-35,0,60,N,Fail
BBB,2013B,558955,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
BBB,2013B,558965,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
BBB,2013B,558974,F,West Midlands Region,No Formal quals,0-10%,0-35,0,135,N,Withdrawn
BBB,2013B,559011,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,559031,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Pass
BBB,2013B,559173,F,North Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2013B,559180,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2013B,559227,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,559253,F,Scotland,Lower Than A Level,60-70%,35-55,0,60,N,Pass
BBB,2013B,559291,F,West Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Withdrawn
BBB,2013B,559350,F,South East Region,Lower Than A Level,60-70%,0-35,0,60,Y,Pass
BBB,2013B,559389,F,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
BBB,2013B,559425,F,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
BBB,2013B,559452,M,South Region,HE Qualification,80-90%,0-35,0,120,N,Distinction
BBB,2013B,559458,F,South Region,A Level or Equivalent,70-80%,35-55,0,120,N,Pass
BBB,2013B,559475,F,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass
BBB,2013B,559495,F,North Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
BBB,2013B,559595,F,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2013B,559603,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass
BBB,2013B,559606,F,East Midlands Region,HE Qualification,80-90%,35-55,0,60,N,Pass
BBB,2013B,559608,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,N,Pass
BBB,2013B,559610,F,East Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
BBB,2013B,559611,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2013B,559651,F,East Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass
BBB,2013B,559697,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
BBB,2013B,559744,F,South Region,Post Graduate Qualification,90-100%,35-55,0,60,N,Pass
BBB,2013B,559808,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2013B,559989,F,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
BBB,2013B,560005,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
